acc_0,acc_1,acc_2,acc_3,acc_4,acc_5,acc_6,acc_7,acc_8,acc_9,acc_10,acc_11,acc_12,acc_13,acc_14,acc_15,acc_16,acc_17,acc_18,acc_19,acc_20,acc_21,acc_22,acc_23,acc_24,acc_25,acc_26,acc_27,acc_28,acc_29,acc_30,acc_31,acc_32,acc_33,acc_34,acc_35,acc_36,acc_37,acc_38,acc_39,acc_40,acc_41,acc_42,acc_43,acc_44,acc_45,acc_46,acc_47,acc_48,acc_49,acc_50,acc_51,acc_52,acc_53,acc_54,acc_55,acc_56,acc_57,acc_58,acc_59,acc_60,acc_61,acc_62,acc_63,acc_64,acc_65,acc_66,acc_67,acc_68,acc_69,acc_70,acc_71,acc_72,acc_73,acc_74,acc_75
-0.011112174053604436,-0.0051297756093826126,-0.021224186407101865,0.01728554508607691,0.02910827143375466,-0.016280151411615377,-0.004663776971555724,-0.026842689038023438,0.06116384065024691,0.07269036794569692,0.07796887269844434,0.07393823254823075,0.07962992332549329,0.016018321503123052,0.015515899766374163,0.05392257694598202,0.05345230735164047,0.05315283984191337,0.030501140824072348,0.04234415690845529,0.05319892339688762,0.019627685563232012,0.004357496866034045,0.053076554274340826,0.020813306213191596,0.05771240758247735,0.02625771849589783,0.03247746954738552,0.019689503284205108,0.05955972696045937,0.00963111273646419,0.04209881361098516,0.01860027589612618,-0.15641929492740697,-0.026478897407419124,-0.0011658660179271168,-0.00038623151363375647,0.004582250493956273,0.9670377307898895,0.999698405250332,0.47655264121374574,0.9987656821853832,0.8732865929655491,0.9373965456384886,0.9999813817962845,0.5311444815612156,0.9996892413138461,0.7076597439790012,0.9619789619287443,0.9999904096454402,0.5755076705519069,0.9998413857071317,0.7709322354732646,0.9593818333873655,0.9999858572906108,0.5269690412751501,0.9998463500503523,0.8805374781865054,0.9999994974711564,0.999898005239174,0.9606218629180989,0.020813306213191596,0.05771240758247735,0.02625771849589783,0.03247746954738552,0.9301577894932468,0.7995995897552269,0.8549026843555696,0.9576996339115659,-0.9999251196121337,-0.9999921403850969,-0.9999942751799926,0.2761166116924623,0.969969329107853,0.9752712993811639,0
-0.010743097502031443,-0.005843667188995397,-0.015843825846485464,0.011355573961779698,0.024171502433105296,-0.02946684939403229,-0.017644959693849882,-0.04044385308097433,0.11622272110692727,0.20999457896196472,0.07472020469768617,0.0725448129258177,0.07425279343693664,0.04421145515865346,0.060712683716025964,0.05424178479690986,0.05324613686330326,0.05530597685558606,0.023698647521738614,0.045957079476408494,0.053827338917413085,0.006779572605295443,0.02865871535453327,0.053784865959084716,0.012774191413753178,0.06573296141901948,0.035989373178029374,0.019614553669739066,0.012604968122646259,0.1695513087607896,0.05214264286923004,0.04574678859727236,-0.013280287689979674,-0.11455806060101484,-0.02778305366972165,-0.0011434300724470529,-0.00042817984241509417,0.004596793013784127,0.16265932042094233,0.018208799380376964,0.42758789858593155,0.034149443349579034,0.2966176958243852,0.15863849778027547,0.002920159314699581,0.5311444815612156,0.011950305576063627,0.32813710263717605,0.14033329318098933,0.002379895204668795,0.3070285600681654,0.009683910546290222,0.33526732426398587,0.1507502661474226,0.0033425117925710082,0.5117504302472936,0.010608975536697365,0.25778282305637823,0.000797098995111773,0.004627559942715404,0.057495770119696525,0.012774191413753178,0.06573296141901948,0.035989373178029374,0.019614553669739066,0.23184593851991056,0.27367253946733133,0.2694484071217667,0.15448434428633687,0.004063787222528113,-0.0001688109243648408,-0.0009929165093366568,0.4920992910982303,0.017647576093508355,0.05567869575539315,0
-0.012345522861632917,-0.005843667188995397,-0.016537703700003202,0.010422935945763124,0.014467774673345922,-0.03628398770626414,-0.032273802459538495,-0.04044385308097433,0.05173684385841685,0.03202481398962029,0.07275422479102805,0.06846918495944702,0.07425279343693664,0.024269778034104558,0.015464483705429664,0.05432851665304958,0.05239905335736982,0.0557578422900312,0.015963569236533397,0.029384422203540515,0.053996935825941,0.003186807377083578,0.014742305261501748,0.05412289487295513,0.013684671535228702,0.03649433950254068,0.022962353920257722,0.012109182174408668,0.007767060745052834,0.05972318894924434,0.02118121310377695,0.04794779587205363,-0.007971117967262357,-0.04679053471672867,-0.007831145792175632,-0.0010427890125394301,-0.00047544844326791576,0.004602125262940789,0.1089973787852973,0.00958033266126546,0.37282800647039277,0.019821215616554515,0.19671283314886914,0.1278792785900716,0.002374890106571085,0.1512696435267339,0.009611024292451089,0.2697772267163421,0.11040012815515214,0.0018009760718458025,0.3070285600681654,0.006874148508087855,0.23451183689728736,0.11239559083157927,0.0017940218656908999,0.23347801004775018,0.0064929491131647254,0.1938612200396274,0.00042324868321461475,0.00021369895289623017,0.020493303575087458,0.013684671535228702,0.03649433950254068,0.022962353920257722,0.012109182174408668,0.14767769090620836,0.23403756085445881,0.1986955552695137,0.11553180676655855,0.0019648178860921096,0.0011858237711144953,0.0021121916753093265,0.3177488395317595,0.1315967260056383,0.09343972177663765,0
-0.016340949538163365,-0.009861662199078582,-0.02945297782625471,0.02239612325112448,0.04426992895256417,-0.035696045987949857,-0.03591789567148027,-0.03704491067216594,0.024354152101754723,0.03203281332313349,0.07280649805176212,0.06702157638200991,0.07655705368592396,0.01433204361339918,0.01862656094404137,0.054326886763816244,0.052989012271255756,0.05559502295948682,0.024116543970129765,0.03975034708614162,0.05399653303395082,0.005668256337921637,0.03449848592837633,0.0539812297851522,0.025120314538915573,0.020722769028956298,0.01225643351824865,0.016515945508964486,0.02365730631843403,0.024466042599103042,0.015719850961106552,0.04871477147597421,-0.037778716590700485,-0.02343263345067849,-0.01010637155006996,-0.0010149684850012924,-0.0004932918291947477,0.004602371325556139,0.08514119527256744,0.00755069053666188,0.37282800647039277,0.015738912566630434,0.17481910692133878,0.1053552201920597,0.0019242722207814178,0.1512696435267339,0.0077728650611947605,0.20945631786623475,0.09358519923188527,0.0013550419993526184,0.3697281776583615,0.006080816647030577,0.20868125098426793,0.09138553198620236,0.0017046566167435544,0.23347801004775018,0.005562629173473297,0.15827087645513388,0.0002827907041684261,0.001389778699821324,0.03204671787825651,0.025120314538915573,0.020722769028956298,0.01225643351824865,0.016515945508964486,0.12886759429594116,0.17764962192801764,0.17189486905718643,0.09431823455036488,0.0033682274877484763,0.001061944877310261,8.942183445898924e-05,0.46445037057732713,0.10475043324450359,0.11153530283302587,0
-0.020910343469310193,-0.010988634603932599,-0.02945297782625471,0.018115890808161433,0.03201258190599844,-0.037067743441364376,-0.036158743033267285,-0.03704491067216594,0.021395534910773017,0.02580595213754495,0.07192715555711687,0.0666868546366082,0.07577323661844838,0.013580363440785528,0.02044555214109268,0.05436394756715294,0.052989012271255756,0.05559502295948682,0.025952025887081804,0.053793373795440864,0.05407101999517092,0.00127861579387317,0.018982122561847524,0.05415555372859481,0.02357450129711888,0.020241388166254804,0.013254352485527594,0.016515945508964486,0.016986233950292893,0.01932189699706176,0.013671213038324918,0.049986570087695394,-0.004013965741029141,0.018250150034796325,0.003722953769267256,-0.0009860710577892795,-0.000512452998959958,0.004598825849592944,0.06601088653540473,0.005115990581239632,0.21768604361526103,0.0125572803026884,0.1340519436180952,0.09611472809552767,0.0014685451057262584,0.2897858743252435,0.006166825291091308,0.18522275015097067,0.07429179733958997,0.0013550419993526184,0.13418021380917916,0.004866936780815688,0.18434299723150702,0.07614681475603192,0.001329189726507982,0.18126077489638798,0.004206544885696757,0.11157475645358891,0.00019265795126488844,0.0011085524439503145,0.022249994048258732,0.02357450129711888,0.020241388166254804,0.013254352485527594,0.016515945508964486,0.09525617230096713,0.15660195982051625,0.1477436148706535,0.07819863179644397,-0.003037199402267713,0.000738186282620003,-0.0008627252596353875,0.11107438597188914,0.05640985641400278,0.02171657429779643,0
-0.019666499029001326,0.0034408182207620016,-0.0280046405476548,0.026020793310270206,0.029696352498037554,-0.04302801035796077,-0.036158743033267285,-0.07480491013105756,0.14934926158362677,0.0441608607848075,0.06739517999222248,0.0666868546366082,0.027898599613706693,0.1393921968023719,0.032816307355314864,0.05438125642550239,0.05552405879113414,0.05182444394220903,0.05697431706488874,0.05281192305510798,0.05412778695887393,0.017705167160227932,0.010198381134656487,0.05405271880804524,0.0414662269397652,0.11453892358355243,0.1395530208087104,0.052039585247232706,0.014381762009923913,0.04829537915490931,0.02602745221107219,0.05008905870179339,0.07477918535544462,-0.29816512671531004,-0.29884277918581753,-0.0009635094991205392,-0.0005229232866856784,0.004599098116696795,0.051064569831467496,0.004237080813971367,0.21768604361526103,0.00973294526810102,0.1105133977599118,0.08905497087029843,0.0014306713369487828,0.2897858743252435,0.00617250585028414,0.17307335247852954,0.06413829189682006,0.0008031923883247616,0.13418021380917916,0.004117112659232992,0.16716406411110538,0.06626220714571698,0.001052538973009354,0.18126077489638798,0.003743802414260457,0.10793252877158317,0.00014648639462102646,-5.421685912541946e-06,0.014836101158567046,0.0414662269397652,0.11453892358355243,0.1395530208087104,0.052039585247232706,0.08029572089570473,0.1459661027505539,0.13529185035548463,0.0672368176459591,0.0017511226693361131,-1.9429334244701927e-05,-0.0005921103754868819,0.21342506006372042,0.05635059290105914,0.05817284444986107,0
-0.013228411333724965,0.014455999610337859,-0.024243050076820063,0.04220865830004284,0.05497484240231048,-0.06657427945548748,-0.03684567096693556,-0.08701273968996978,0.24059390782260412,0.2129162614181129,0.04449698222036345,0.06623753746331602,0.007607593630340058,0.28375084634574405,0.5275586170667189,0.05488397217636394,0.05803958226651785,0.050796963422121845,0.08140568081996277,0.12049758192201607,0.0551619852296046,0.009763815326766189,0.0024370140752886134,0.05549119225578948,0.051639399661362474,0.14365241036422613,0.19164681073832948,0.07262955154502561,0.04956584281704906,0.3286403874107698,0.37842777521592585,0.04812691802057622,0.0014498367877055411,-0.3244563517569593,-0.2560062614868465,-0.0009564228284049889,-0.0005319189697314643,0.004602172366106479,0.04373315538061728,0.0035595086323690355,0.19918009588803737,0.008377179819682815,0.09607833570956714,0.08228711639768142,0.0014306713369487828,0.05022424638577203,0.006012314287292589,0.1658997124126501,0.05854386256297752,0.0008031923883247616,0.28517177765163865,0.003707231902441978,0.13652801470157053,0.060097159103820554,0.0009831790360608828,0.20216679928229947,0.0035450813725072957,0.09983915747058257,0.00012150592840563153,0.00018209884538063887,0.024582544169423282,0.051639399661362474,0.14365241036422613,0.19164681073832948,0.07262955154502561,0.07134996153144002,0.13889973498018332,0.11377563423925534,0.06062846663437098,-0.00026894376110415946,-0.00040243980817367077,-0.0005397077092490545,0.18109256716167205,0.03172793766559731,0.024948541121745747,0
-0.017939472610878675,0.014455999610337859,-0.037064709485439246,0.056199875444373805,0.10994652003001928,-0.08025315914561176,-0.0773898919834335,-0.08701273968996978,0.06446459918369025,0.06355881069740793,0.03204301210811047,0.04041665259283231,0.007607593630340058,0.11788005269317052,0.10142153634247476,0.055162523966329445,0.05803958226651785,0.050796963422121845,0.06364951850686762,0.0889774254068408,0.05570038565411874,0.02626914027339648,0.007996910615143581,0.05553119070394472,0.06846349334974673,0.06261680363940843,0.10911494884220292,0.07262955154502561,0.06387493505661114,0.052954102178437226,0.09466440624604695,0.04928213810614851,-0.0837348257538625,0.037090668695573495,0.09962089328098571,-0.0009424803580077603,-0.0005358121638857656,0.004605638313454694,0.03969567630050613,0.0030970719995226724,0.19918009588803737,0.0072010429077603135,0.0789598522790463,0.08020644881493694,0.001387710686837799,0.05022424638577203,0.0056106240007712605,0.1695935860968888,0.054727518651340276,0.0008540821191152778,0.15656736603374072,0.003411019610813747,0.12228696952646549,0.05660609687987775,0.0009647032888625425,0.1572960087385932,0.003362712655143297,0.08999523247524843,0.00010795290098396404,0.0005373041962069849,0.027281769271386737,0.06846349334974673,0.06261680363940843,0.10911494884220292,0.07262955154502561,0.057355032655675556,0.14400718422373573,0.0960023634685365,0.05726777417883498,0.0016771578492964059,0.001868749204312644,-0.001010293205551462,0.17007787946236178,0.00868592619314801,0.027952331408648105,0
-0.02856397254281566,-0.016839377777224492,-0.037064709485439246,0.022429265464136986,0.03269382389612824,-0.07557413322214536,-0.0773898919834335,-0.0747237414702509,0.03371505069941859,0.03440440229498785,0.039328217272879495,0.04041665259283231,0.033166222631823165,0.04177565055045918,0.04864341800393412,0.054953593817800364,0.05447217930554958,0.055511548285692804,0.02933022504516761,0.03450216276389283,0.05525181295846076,0.015214685721460898,0.00606833494643209,0.055266893728285145,0.025537146116794446,0.03192765476564771,0.04168841552490841,0.025834502604705593,0.020222140781507997,0.024611230217259642,0.03541975191450826,0.05296008823592658,-0.026147146920064486,0.015858687916134852,0.03167140376578236,-0.0009414796729835441,-0.000536343692541943,0.004606014203032855,0.034908420480402415,0.0025271782519355555,0.07569580698120586,0.006244009551441222,0.07303785236979307,0.07149846572112627,0.0011053146226323027,0.1728698275696275,0.004933096358218006,0.14499502060063182,0.04978426060656145,0.0008540821191152778,0.15656736603374072,0.0030851340962694536,0.11469667451036207,0.05050852699987417,0.0009014076855448162,0.15402028323295383,0.0029886473453806218,0.08759671592477312,8.587936693079424e-05,0.0009608915593421006,0.027447006345618502,0.025537146116794446,0.03192765476564771,0.04168841552490841,0.025834502604705593,0.05241540185491656,0.12777608375997812,0.09302816327998481,0.05119600654276151,0.004303954507973162,0.0013938695419018887,-0.0008227865607281812,0.035444768168841546,0.026682234285125526,0.060105614970504935,0
-0.0303975595919153,-0.024065525076492643,-0.03421276646010375,0.008903366864222287,0.014592974891307942,-0.0745204970333552,-0.07945246769680168,-0.06835203541619338,0.010734422951178265,0.011075070920837956,0.040637144023363644,0.03873864639229346,0.04077221012824342,0.015231424494759664,0.02233556022891003,0.05490224423440143,0.05274732058247432,0.05679690904184972,0.011333213749639184,0.02268550636032841,0.05514226528020598,0.0029883721665010282,0.021024340429221664,0.055171648119695806,0.011883180143660379,0.01189321592739431,0.016259518319156934,0.008578869901855484,0.007944051754655429,0.008443532205649093,0.014686470540510064,0.053553082462500214,0.016668707837205164,-0.016625307544199944,-0.015764955924483726,-0.0009320807722403154,-0.0005331361114785992,0.004607714817554174,0.030488513639084492,0.002355889964406255,0.07569580698120586,0.005665344741837335,0.062600058009289,0.06202768822538345,0.0011044992898537498,0.1728698275696275,0.004329299105668164,0.12968773282821477,0.0440364709061323,0.000613962979438999,0.21761049191134124,0.002690144666591991,0.10503664295506829,0.044288291466333334,0.000783026229747494,0.15402028323295383,0.0025671631363528165,0.07724063681621753,6.575986619664546e-05,0.0002056356840213107,0.021028844655901605,0.011883180143660379,0.01189321592739431,0.016259518319156934,0.008578869901855484,0.04543667796688157,0.10967742060437259,0.0859937461830314,0.044761749284095,0.004578477684905448,7.205020968752157e-05,-0.0005059030773123326,0.1266791097313635,0.043840041960184775,0.0423493810112634,0
